CatNum	LaunYr	LaunNum	Source	Inc
26468	1964	49	CIS	64.9
25557	1964	49	CIS	64.5
25556	1964	49	CIS	64.7
25555	1964	49	CIS	64.5
25554	1964	49	CIS	64.7
25553	1964	49	CIS	64.7
25552	1964	49	CIS	64.6
25278	1964	6	CIS	56.1
25056	1964	26	US	90.4
24272	1964	26	US	90.5
21621	1964	6	CIS	60.1
21126	1964	53	CIS	65.1
20224	1964	6	CIS	60.7
20101	1964	6	CIS	60.7
19998	1964	6	CIS	60.7
19997	1964	6	CIS	60.7
19996	1964	6	CIS	60.7
19995	1964	6	CIS	60.8
19994	1964	6	CIS	60.7
19993	1964	6	CIS	60.6
19992	1964	6	CIS	62.2
19991	1964	6	CIS	60.6
19990	1964	6	CIS	60.7
19173	1964	6	CIS	60.6
19010	1964	6	CIS	60.6
18686	1964	6	CIS	63.1
18589	1964	6	CIS	59
16548	1964	6	CIS	60.7
16547	1964	6	CIS	60.6
16546	1964	6	CIS	60.6
16545	1964	6	CIS	60.6
16544	1964	6	CIS	60.6
15786	1964	6	CIS	60.6
14428	1964	6	CIS	60.6
14427	1964	6	CIS	60.8
13360	1964	26	US	90.4
13091	1964	49	CIS	64.4
12142	1964	26	US	90.4
6732	1964	74	US	51.4
6731	1964	74	US	50.9
5893	1964	38	CIS	60.8
5892	1964	38	CIS	60.8
5820	1964	86	US	INITIAL
5540	1964	83	US	89.8
5444	1964	83	US	89.8
4926	1964	86	US	19.8
4925	1964	86	US	18
4079	1964	76	US	81.3
4019	1964	74	US	51.9
3747	1964	74	US	51.7
2986	1964	26	US	90.5
2798	1964	83	US	89.8
2663	1964	11	US	82
1608	1964	83	US	89.9
1528	1964	83	US	89.8
1411	1964	76	US	81.3
1099	1964	83	US	89.9
1084	1964	70	CIS	51.3
1083	1964	70	CIS	51.4
1082	1964	70	CIS	51.1
1081	1964	70	CIS	51.3
1080	1964	70	CIS	51.2
1079	1964	70	CIS	51.3
1078	1964	70	CIS	51.4
1077	1964	70	CIS	51.2
1076	1964	70	CIS	51.2
1075	1964	70	CIS	51.4
1074	1964	70	CIS	51.1
1073	1964	70	CIS	51.1
1072	1964	70	CIS	51.1
1071	1964	70	CIS	51.3
1070	1964	70	CIS	51
1069	1964	70	CIS	51.1
1068	1964	70	CIS	51.1
1067	1964	70	CIS	51.3
1066	1964	70	CIS	51.4
1065	1964	70	CIS	51.3
1064	1964	70	CIS	51.1
1063	1964	70	CIS	51.1
1062	1964	70	CIS	51.2
1061	1964	70	CIS	51.2
1060	1964	70	CIS	51.2
1059	1964	70	CIS	51.2
1058	1964	70	CIS	51.3
1057	1964	70	CIS	51.4
1056	1964	70	CIS	51.1
1055	1964	70	CIS	50.9
1054	1964	70	CIS	51.5
1053	1964	70	CIS	51.5
1052	1964	70	CIS	51.3
1051	1964	70	CIS	51.1
1050	1964	70	CIS	51.1
1049	1964	70	CIS	51.3
1048	1964	70	CIS	51.3
1047	1964	70	CIS	51.2
1046	1964	70	CIS	51.3
1045	1964	70	CIS	51.2
1044	1964	70	CIS	51.3
1043	1964	70	CIS	51.1
1042	1964	70	CIS	51.2
1041	1964	70	CIS	51.2
1040	1964	70	CIS	51.2
1039	1964	70	CIS	51.3
1038	1964	70	CIS	51.1
1037	1964	70	CIS	51.2
1036	1964	70	CIS	51.1
1035	1964	70	CIS	51.3
1034	1964	70	CIS	51.2
1033	1964	70	CIS	51.2
1032	1964	70	CIS	51.1
1031	1964	70	CIS	51.2
1030	1964	70	CIS	51.4
1029	1964	70	CIS	51.3
1028	1964	70	CIS	51.1
1027	1964	70	CIS	51.4
1026	1964	70	CIS	51.4
1025	1964	70	CIS	51.2
1024	1964	70	CIS	50.9
1023	1964	70	CIS	51.4
1022	1964	70	CIS	51.2
1021	1964	70	CIS	51.1
1020	1964	70	CIS	51.1
1019	1964	70	CIS	51.3
1018	1964	70	CIS	51.3
1017	1964	70	CIS	51.1
1016	1964	70	CIS	51.2
1015	1964	70	CIS	51.2
1014	1964	70	CIS	51.3
1013	1964	70	CIS	51.3
1012	1964	70	CIS	51.2
1011	1964	70	CIS	51.3
1010	1964	70	CIS	51.3
1009	1964	70	CIS	51.4
1008	1964	70	CIS	51.2
1007	1964	70	CIS	51.4
1006	1964	70	CIS	51.2
1005	1964	70	CIS	51.2
1004	1964	70	CIS	51.1
1003	1964	70	CIS	51.4
999	1964	70	CIS	51.4
998	1964	70	CIS	51.5
997	1964	70	CIS	51.4
996	1964	70	CIS	51.1
995	1964	70	CIS	51.3
994	1964	70	CIS	51.1
993	1964	70	CIS	51
992	1964	70	CIS	51.1
991	1964	70	CIS	51.2
990	1964	70	CIS	51.3
989	1964	70	CIS	51.1
977	1964	64	US	80
976	1964	64	US	79.3
967	1964	83	US	90
966	1964	83	US	89.8
965	1964	83	US	90
964	1964	87	US	70.1
963	1964	86	US	19.8
962	1964	84	US	37.3
961	1964	85	US	74.9
960	1964	76	US	81.2
959	1964	83	US	90
958	1964	84	US	37.8
957	1964	84	IT	37.8
956	1964	83	US	90
955	1964	80	CIS	48.8
954	1964	80	CIS	48.8
953	1964	83	US	90
952	1964	80	CIS	48.8
951	1964	82	US	30.7
950	1964	80	CIS	48.8
949	1964	81	US	32.1
948	1964	80	CIS	48.8
947	1964	80	CIS	48.7
946	1964	79	US	97
945	1964	78	CIS	ORBIT
944	1964	78	CIS	64.7
943	1964	78	CIS	64.8
942	1964	77	US	ORBIT
941	1964	76	US	81.4
940	1964	76	US	81.3
939	1964	76	US	81.2
938	1964	77	US	ORBIT
937	1964	76	US	81.2
936	1964	76	US	81.1
935	1964	76	US	81.3
934	1964	76	US	81.2
933	1964	76	US	81.3
932	1964	76	US	81.3
931	1964	76	US	81.3
930	1964	75	US	70
929	1964	70	CIS	51.1
928	1964	70	CIS	51.2
927	1964	72	US	82
926	1964	72	US	82.1
925	1964	72	US	81.9
924	1964	74	US	51.9
923	1964	73	US	ORBIT
922	1964	72	US	82
921	1964	71	US	80
920	1964	70	CIS	51.2
919	1964	70	CIS	51.2
918	1964	68	US	95.5
917	1964	69	CIS	48.9
916	1964	68	US	95.5
915	1964	69	CIS	48.9
914	1964	68	US	95.4
913	1964	69	CIS	49
912	1964	68	US	95.5
911	1964	67	US	75
910	1964	66	CIS	65
909	1964	66	CIS	65
908	1964	66	CIS	65.1
907	1964	64	US	79.7
906	1964	65	CIS	INITIAL
905	1964	65	CIS	64.8
904	1964	65	CIS	64.7
903	1964	63	US	90.2
902	1964	63	US	90.1
901	1964	63	US	90.2
900	1964	63	US	90.1
899	1964	64	US	79.7
898	1964	49	CIS	64
897	1964	63	US	90.2
896	1964	62	CIS	INITIAL
895	1964	62	CIS	64.8
894	1964	62	CIS	INITIAL
893	1964	63	US	90.1
892	1964	62	CIS	64.7
891	1964	62	CIS	64.6
890	1964	61	US	80
889	1964	60	US	33.7
888	1964	56	US	INITIAL
887	1964	58	US	92.9
886	1964	59	CIS	51.3
885	1964	59	CIS	51.2
884	1964	58	US	92.9
883	1964	57	US	31.7
882	1964	56	US	85
881	1964	55	CIS	64.9
880	1964	55	CIS	64.9
879	1964	54	US	89.7
878	1964	52	US	98.7
877	1964	53	CIS	65.1
876	1964	53	CIS	65.1
875	1964	51	US	79.7
874	1964	51	US	79.7
873	1964	51	US	79.7
872	1964	52	US	98.7
871	1964	51	US	79.9
870	1964	51	US	79.9
869	1964	49	CIS	63.9
868	1964	49	CIS	64.8
867	1964	50	CIS	48.9
866	1964	50	CIS	48.9
865	1964	49	CIS	64.8
864	1964	50	CIS	48.9
863	1964	49	CIS	64.8
862	1964	47	US	16.5
861	1964	48	US	115
860	1964	46	CIS	56
859	1964	46	CIS	56.2
858	1964	47	US	4.6
857	1964	46	CIS	56.1
856	1964	46	CIS	56.1
855	1964	46	CIS	56.1
854	1964	46	CIS	56.1
853	1964	46	CIS	56.1
852	1964	45	US	95.5
851	1964	45	US	95.4
850	1964	45	US	95.5
849	1964	44	CIS	65
848	1964	44	CIS	65
847	1964	15	US	51.3
846	1964	43	US	80
845	1964	42	CIS	49
844	1964	42	CIS	49
843	1964	41	US	ORBIT
842	1964	41	US	IMPACT
839	1964	39	CIS	51
838	1964	40	US	38.3
837	1964	40	US	37.7
836	1964	40	US	80.1
835	1964	39	CIS	51.2
834	1964	39	CIS	51.3
833	1964	39	CIS	51.3
832	1964	38	CIS	65.8
831	1964	38	CIS	60.7
830	1964	38	CIS	65.8
829	1964	38	CIS	60.8
828	1964	37	US	85
827	1964	36	US	93
826	1964	36	US	92.9
825	1964	36	US	92.9
824	1964	35	US	82
823	1964	34	CIS	64.9
822	1964	34	CIS	64.9
821	1964	32	US	85.1
820	1964	30	US	115
819	1964	33	CIS	65
818	1964	33	CIS	65.1
817	1964	33	CIS	64.9
816	1964	33	CIS	65
815	1964	31	US	99.8
814	1964	32	US	85
813	1964	31	US	99.8
812	1964	31	US	99.8
811	1964	30	US	115
810	1964	29	CIS	51.2
809	1964	26	US	90.5
808	1964	29	CIS	51.2
807	1964	29	CIS	51.2
806	1964	26	US	90.8
805	1964	26	US	89.9
804	1964	28	CIS	49
803	1964	28	CIS	49
802	1964	27	US	79.9
801	1964	26	US	90.5
800	1964	25	US	31.8
799	1964	24	US	101.1
798	1964	23	CIS	64.8
797	1964	23	CIS	64.9
796	1964	22	US	79.9
795	1964	21	CIS	65
794	1964	21	CIS	65
793	1964	21	CIS	65.1
792	1964	21	CIS	65
791	1964	21	CIS	65
790	1964	20	US	103.4
789	1964	20	US	103.5
788	1964	20	US	103.6
787	1964	20	US	103.7
786	1964	20	US	103.8
785	1964	16	CIS	ORBIT
784	1964	19	CIS	58
783	1964	19	CIS	59.9
782	1964	18	US	32.5
781	1964	17	CIS	65.1
780	1964	17	CIS	65
779	1964	17	CIS	65
778	1964	16	CIS	64.8
777	1964	16	CIS	64.9
776	1964	16	CIS	65
775	1964	15	US	51.6
774	1964	14	CIS	64.8
773	1964	14	CIS	64.9
772	1964	14	CIS	64.8
771	1964	15	UK	51.6
770	1964	14	CIS	64.8
769	1964	13	CIS	49
768	1964	13	CIS	48.9
767	1964	13	CIS	49
766	1964	13	CIS	49
765	1964	12	US	95.7
764	1964	12	US	95.7
763	1964	10	CIS	49.4
762	1964	10	CIS	49
761	1964	11	US	82
760	1964	11	US	82
759	1964	11	US	82.1
758	1964	10	CIS	49.1
757	1964	10	CIS	49
756	1964	9	US	INITIAL
755	1964	8	US	74.9
754	1964	9	US	95.6
752	1964	8	US	75
751	1964	6	CIS	56.3
750	1964	6	CIS	60.8
749	1964	4	US	81.5
748	1964	6	CIS	56.7
747	1964	7	US	IMPACT
746	1964	6	CIS	60.9
744	1964	5	US	31.4
743	1964	4	US	81.5
742	1964	4	US	81.5
741	1964	4	US	81.5
740	1964	4	US	81.4
738	1964	3	US	46.4
737	1964	3	US	46.4
735	1964	2	US	99.1
734	1964	2	US	99.1
733	1964	2	US	99
731	1964	1	US	69.9
730	1964	1	US	69.9
729	1964	1	US	69.9
728	1964	1	US	69.9
727	1964	1	US	69.9
37862	1965	63	US	69.2
36984	1965	108	US	26.5
36983	1965	108	US	27
36982	1965	108	US	26.6
36981	1965	108	US	29.7
36980	1965	108	US	26.8
36979	1965	108	US	26.9
35503	1965	108	US	26.7
35502	1965	108	US	26.8
34173	1965	108	US	27.4
34172	1965	108	US	26.9
34171	1965	108	US	26.4
34170	1965	108	US	26.4
34169	1965	108	US	28.4
34168	1965	108	US	27.6
34167	1965	108	US	26.4
34166	1965	108	US	25.8
34165	1965	108	US	26.5
34164	1965	108	US	25.3
34163	1965	108	US	26.9
33756	1965	101	US	75.8
29179	1965	63	US	69.3
29178	1965	63	US	69.2
29177	1965	63	US	69.2
29176	1965	63	US	69.2
29175	1965	63	US	69.2
29174	1965	63	US	69.3
29173	1965	63	US	69.3
29172	1965	63	US	69.2
29171	1965	63	US	69.2
29171	1965	63	US	69.2
29170	1965	63	US	69.3
29169	1965	63	US	69.2
29168	1965	63	US	69.3
29167	1965	63	US	69.2
29166	1965	63	US	69.2
29061	1965	27	US	90.3
29060	1965	27	US	90.3
29059	1965	27	US	90.3
29013	1965	108	US	26.2
29012	1965	108	US	27.2
29011	1965	108	US	27.1
29010	1965	89	US	59.3
29009	1965	63	US	69.2
28949	1965	101	US	75.8
28840	1965	108	US	26.5
28839	1965	108	US	26.9
28838	1965	108	US	26
28837	1965	108	US	26.2
28836	1965	108	US	27
28835	1965	108	US	27.7
28834	1965	108	US	26.9
28833	1965	108	US	28.2
28821	1965	108	US	28
28820	1965	108	US	26.3
28819	1965	108	US	27.4
28818	1965	108	US	26.7
28817	1965	108	US	26.4
28816	1965	108	US	26.4
28815	1965	108	US	26.4
28814	1965	108	US	26.6
28808	1965	108	US	27.8
28807	1965	108	US	25.7
28806	1965	108	US	28.3
28805	1965	108	US	26.2
28804	1965	108	US	27.2
28803	1965	63	US	69.2
28802	1965	63	US	69.2
28801	1965	63	US	69.2
28800	1965	63	US	69.2
28799	1965	63	US	69.2
28798	1965	63	US	69.2
28797	1965	63	US	69.2
28796	1965	63	US	69.2
28795	1965	63	US	69.2
28794	1965	63	US	69.2
28793	1965	63	US	69.3
28663	1965	108	US	26.8
28662	1965	89	US	59.4
28553	1965	108	US	26.7
28552	1965	108	US	26.4
28551	1965	108	US	27
28551	1965	108	US	27
28550	1965	108	US	27.1
27879	1965	108	US	26.3
27878	1965	108	US	26.6
27867	1965	108	US	26.4
27866	1965	108	US	26.7
27865	1965	108	US	27.1
27864	1965	108	US	26.9
27794	1965	108	US	26.9
27793	1965	108	US	26.6
27792	1965	108	US	26.6
27791	1965	108	US	26.6
27790	1965	108	US	26.6
27789	1965	89	US	59.4
27788	1965	89	US	59.4
27723	1965	108	US	27.4
27722	1965	108	US	26.8
27721	1965	82	US	31.6
27720	1965	4	US	96.5
27720	1965	4	US	96.5
27545	1965	27	US	90.3
26913	1965	82	US	31.8
26912	1965	48	US	90.1
26910	1965	82	US	32.6
26815	1965	48	US	90.1
26783	1965	108	US	28.1
26782	1965	108	US	26.5
26781	1965	108	US	27.4
26780	1965	108	US	26.7
26779	1965	108	US	26.9
26778	1965	108	US	28
26777	1965	108	US	27
26765	1965	108	US	27
26764	1965	108	US	26.1
26763	1965	108	US	26.3
26733	1965	27	US	90.2
26732	1965	27	US	90.3
26731	1965	27	US	90.3
26530	1965	108	US	27.4
26529	1965	108	US	26.7
26528	1965	108	US	27.4
26527	1965	108	US	26.7
26526	1965	108	US	27.1
26525	1965	108	US	26.6
26524	1965	108	US	26.6
26050	1965	108	US	26.3
26049	1965	108	US	27.2
26048	1965	108	US	26.4
25576	1965	109	US	89
25058	1965	98	CA	79.6
24811	1965	48	US	90.1
24705	1965	109	US	89.1
21971	1965	82	US	32.5
21945	1965	48	US	90
21692	1965	108	US	28.1
20833	1965	98	CA	79.7
20760	1965	108	US	27.1
20672	1965	108	US	27
20131	1965	27	US	90.2
20102	1965	108	US	26.9
20048	1965	27	US	90.2
20031	1965	27	US	90.2
19964	1965	27	US	90.3
19954	1965	27	US	90.3
19950	1965	27	US	90.3
19838	1965	48	US	90
19664	1965	27	US	90.2
19595	1965	108	US	26.9
19593	1965	27	US	90.3
19592	1965	108	US	26.8
19576	1965	27	US	90.3
19518	1965	108	US	26.2
19511	1965	27	US	90.2
19355	1965	27	US	90.2
19242	1965	27	US	90.3
19185	1965	27	US	90.2
19182	1965	82	US	32
19113	1965	27	US	90.3
19062	1965	48	US	89.8
18967	1965	27	US	90.3
18965	1965	27	US	90.3
18964	1965	27	US	90.2
18874	1965	82	US	30.8
18784	1965	27	US	90.2
18783	1965	27	US	90.3
18691	1965	27	US	90.2
18675	1965	27	US	90.2
18670	1965	27	US	90.3
18538	1965	27	US	90.3
18534	1965	27	US	90.3
18533	1965	27	US	90.2
18479	1965	27	US	90.3
18427	1965	27	US	90.2
18271	1965	27	US	90.3
18270	1965	27	US	90.2
18269	1965	27	US	90.3
18268	1965	27	US	90.3
18258	1965	82	US	32.4
17722	1965	27	US	90.2
17666	1965	27	US	90.3
17093	1965	27	US	90.3
15530	1965	27	US	90.3
15529	1965	27	US	90.2
15340	1965	27	US	90.2
14843	1965	82	US	32.5
14842	1965	82	US	31.1
14756	1965	108	US	26.6
14717	1965	27	US	90.2
14716	1965	27	US	90.3
14715	1965	27	US	90.2
14515	1965	27	US	90.3
14515	1965	27	US	90.3
14049	1965	27	US	90.3
14048	1965	27	US	90.3
14047	1965	27	US	90.2
13958	1965	108	US	26.8
13957	1965	108	US	26.5
13912	1965	108	US	26.8
13906	1965	108	US	26.3
13517	1965	20	CIS	55.6
13131	1965	27	US	90.2
12582	1965	48	US	89.8
12516	1965	48	US	89.8
12102	1965	27	US	90.3
12099	1965	16	US	70.1
11953	1965	48	US	89.9
11952	1965	48	US	89.9
11855	1965	65	US	89.9
11631	1965	27	US	90.2
9840	1965	82	US	31
6841	1965	60	US	INITIAL
6783	1965	82	US	32.5
6736	1965	20	CIS	55
6290	1965	65	US	90
6253	1965	82	US	32.3
6252	1965	20	CIS	56
6183	1965	82	US	32.9
6141	1965	82	US	32.9
6042	1965	82	US	32.8
6041	1965	82	US	31.7
5998	1965	108	US	26.4
5992	1965	108	US	27
5991	1965	108	US	27.7
5986	1965	108	US	27.2
5983	1965	20	CIS	56
5982	1965	82	US	32.8
5980	1965	108	US	26.5
5970	1965	82	US	31.7
5968	1965	82	US	31.4
5955	1965	82	US	31.7
5857	1965	82	US	32.3
5856	1965	82	US	31.5
5845	1965	82	US	32
5844	1965	82	US	31.4
5813	1965	20	CIS	56.1
5811	1965	82	US	32.5
5768	1965	82	US	31.4
5744	1965	82	US	31.7
5734	1965	82	US	32.2
5733	1965	20	CIS	56.1
5719	1965	82	US	32
5711	1965	82	US	32.1
5632	1965	108	US	25.9
5572	1965	82	US	32.4
5571	1965	82	US	32
5569	1965	82	US	31.8
5568	1965	82	US	31.4
5567	1965	82	US	32.4
5515	1965	108	US	27.6
5474	1965	108	US	26.4
5472	1965	108	US	26.3
5471	1965	82	US	32.4
5457	1965	108	US	27.6
5376	1965	82	US	32.2
5375	1965	82	US	31.4
5372	1965	82	US	32.1
5363	1965	65	US	89.9
5345	1965	82	US	32.2
5344	1965	82	US	31.4
5312	1965	82	US	31.7
5309	1965	108	US	26.3
5265	1965	65	US	90
5085	1965	82	US	32
5058	1965	82	US	32.4
5057	1965	82	US	33
5056	1965	82	US	31.4
4907	1965	82	US	32.5
4476	1965	108	US	26.1
4429	1965	108	US	26.2
4033	1965	82	US	32.2
4032	1965	82	US	31.7
4025	1965	82	US	33.2
4023	1965	82	US	31.5
4021	1965	82	US	32.7
4020	1965	82	US	30.4
4017	1965	82	US	31.7
4016	1965	20	CIS	56.1
4004	1965	82	US	32.4
4003	1965	82	US	30.4
3999	1965	108	US	26.4
3998	1965	82	US	32.3
3996	1965	82	US	33
3982	1965	82	US	32.7
3981	1965	82	US	32
3980	1965	82	US	30.1
3978	1965	82	US	32.6
3965	1965	20	CIS	56.3
3964	1965	20	CIS	55.9
3963	1965	20	CIS	55.8
3936	1965	82	US	30.9
3931	1965	20	CIS	56.1
3930	1965	82	US	33
3929	1965	82	US	32.5
3928	1965	82	US	32.1
3926	1965	82	US	32
3925	1965	82	US	28.4
3839	1965	82	US	32.7
3838	1965	82	US	31.4
3810	1965	65	US	89.8
3809	1965	65	US	89.9
3751	1965	82	US	32.8
3749	1965	20	CIS	56.1
3746	1965	82	US	30.5
3745	1965	20	CIS	56
3743	1965	20	CIS	56.7
3736	1965	82	US	32.2
3735	1965	82	US	32.5
3734	1965	82	US	32.6
3733	1965	82	US	33.3
3732	1965	82	US	32.6
3731	1965	82	US	31.8
3730	1965	82	US	32.4
3729	1965	82	US	33.4
3728	1965	82	US	32.3
3727	1965	82	US	32.3
3726	1965	82	US	32.9
3725	1965	82	US	32.6
3724	1965	82	US	32.5
3723	1965	82	US	33.3
3722	1965	82	US	32.3
3721	1965	82	US	32.3
3720	1965	82	US	32.4
3719	1965	82	US	32.1
3718	1965	82	US	32
3708	1965	20	CIS	56.2
3707	1965	20	CIS	56.4
3592	1965	48	US	90
3502	1965	82	US	32.5
3501	1965	82	US	31.6
3500	1965	82	US	32
3499	1965	82	US	31.9
3498	1965	82	US	32
3497	1965	82	US	32.8
3496	1965	82	US	33
3495	1965	82	US	32.6
3494	1965	82	US	31.9
3493	1965	82	US	32.8
3492	1965	82	US	30.4
3491	1965	82	US	31.5
3490	1965	82	US	32
3489	1965	82	US	32.3
3488	1965	82	US	32.2
3483	1965	82	US	32.6
3482	1965	82	US	31.8
3481	1965	82	US	31.7
3480	1965	82	US	32.5
3478	1965	82	US	31.9
3477	1965	82	US	32.1
3476	1965	82	US	32
3475	1965	82	US	31.9
3468	1965	82	US	32.1
3467	1965	82	US	32.1
3466	1965	82	US	31.8
3465	1965	82	US	31.7
3464	1965	82	US	30.5
3463	1965	82	US	31.6
3462	1965	82	US	32
3461	1965	82	US	32.5
3456	1965	82	US	31.4
3455	1965	82	US	32.1
3454	1965	82	US	32.3
3453	1965	82	US	32.4
3448	1965	82	US	32
3447	1965	82	US	31.7
3446	1965	82	US	32.6
3445	1965	82	US	32.4
3444	1965	82	US	31.3
3443	1965	82	US	30.1
3442	1965	82	US	31.5
3441	1965	82	US	31.8
3440	1965	82	US	32.2
3439	1965	82	US	32.6
3438	1965	82	US	32.6
3437	1965	82	US	32
3436	1965	82	US	31.1
3435	1965	82	US	32.5
3434	1965	82	US	32.7
3433	1965	82	US	31.8
3427	1965	82	US	30.5
3426	1965	82	US	31.8
3425	1965	82	US	32.9
3424	1965	82	US	31.5
3423	1965	82	US	32.1
3422	1965	82	US	32.3
3421	1965	82	US	31.6
3420	1965	82	US	32.6
3413	1965	82	US	32.4
3412	1965	82	US	30.5
3411	1965	82	US	31.8
3410	1965	82	US	31.8
3407	1965	82	US	32.4
3406	1965	82	US	30.6
3405	1965	82	US	31.9
3404	1965	82	US	31.8
3403	1965	82	US	32.8
3402	1965	82	US	32.4
3401	1965	82	US	32.5
3400	1965	82	US	32
3387	1965	82	US	30.7
3386	1965	82	US	32.4
3385	1965	82	US	32.4
3384	1965	82	US	32.2
3383	1965	82	US	31.9
3382	1965	82	US	33
3381	1965	82	US	32
3380	1965	82	US	31.3
3379	1965	82	US	32.2
3378	1965	82	US	32.2
3377	1965	82	US	32
3376	1965	82	US	32.5
3374	1965	82	US	32.5
3373	1965	82	US	31
3372	1965	82	US	32
3371	1965	82	US	30.9
3370	1965	82	US	32.2
3369	1965	82	US	31.4
3368	1965	82	US	32.1
3367	1965	82	US	32.8
3366	1965	82	US	31.8
3365	1965	82	US	32
3364	1965	82	US	32.7
3363	1965	82	US	31.8
3362	1965	82	US	31.9
3361	1965	82	US	32.2
3360	1965	82	US	31.6
3359	1965	82	US	32.4
3358	1965	82	US	31.7
3357	1965	82	US	32.4
3356	1965	82	US	32.3
3355	1965	82	US	31.6
3331	1965	82	US	32.6
3325	1965	82	US	32
3163	1965	20	CIS	56.1
3149	1965	82	US	32
3065	1965	82	US	32
3064	1965	82	US	31.8
3050	1965	82	US	31.9
3049	1965	82	US	32.3
3046	1965	82	US	32.5
3045	1965	70	CIS	55.5
3040	1965	82	US	32.2
3039	1965	82	US	32.1
3038	1965	20	CIS	56.2
2992	1965	82	US	32.1
2991	1965	82	US	31.9
2988	1965	82	US	31.6
2934	1965	20	CIS	55.6
2932	1965	82	US	32.1
2929	1965	82	US	32.8
2899	1965	82	US	32
2898	1965	82	US	31.9
2888	1965	89	US	59.2
2887	1965	82	US	30.8
2799	1965	82	US	32
2795	1965	82	US	32.7
2794	1965	82	US	31.4
2792	1965	82	US	31.8
2791	1965	82	US	31.9
2790	1965	82	US	32.5
2789	1965	82	US	32.3
2788	1965	82	US	32.2
2787	1965	82	US	31.7
2786	1965	82	US	32.6
2735	1965	80	CIS	INITIAL
2701	1965	48	US	90
2700	1965	89	US	59.6
2699	1965	82	US	32.4
2647	1965	73	CIS	56.1
2637	1965	20	CIS	56
2574	1965	82	US	31.8
2573	1965	82	US	32.4
2529	1965	34	US	32.1
2493	1965	82	US	31.9
2428	1965	58	US	35
2390	1965	82	US	32.2
2387	1965	20	CIS	56
2385	1965	82	US	32.4
2384	1965	82	US	32.4
2353	1965	109	US	89.4
2340	1965	82	US	32
2339	1965	20	CIS	56.1
2338	1965	53	CIS	56
2335	1965	65	US	90
2334	1965	20	CIS	55.7
2333	1965	82	US	32.5
2226	1965	109	US	89.1
2204	1965	20	CIS	56
2203	1965	20	CIS	55.9
2158	1965	82	US	31.7
2153	1965	98	US	79.7
2103	1965	82	US	32.6
2102	1965	82	US	32.5
2101	1965	82	US	32.7
2100	1965	82	US	32.4
2098	1965	84	CIS	48.4
2092	1965	98	US	79.9
2088	1965	93	US	59.7
2086	1965	109	US	89
2084	1965	82	US	32
2083	1965	82	US	31
2082	1965	82	US	31.5
2081	1965	82	US	32.2
2080	1965	82	US	32.1
2079	1965	82	US	31.8
2055	1965	82	US	31.7
2054	1965	82	US	31.8
2053	1965	82	US	32.3
2052	1965	82	US	32.2
2051	1965	82	US	32.2
2050	1965	82	US	32.3
2049	1965	82	US	31.6
2048	1965	82	US	31.8
2047	1965	82	US	32.6
2046	1965	82	US	31.9
2045	1965	82	US	31.7
2044	1965	82	US	32.5
2043	1965	82	US	32.1
2042	1965	82	US	31.4
2041	1965	82	US	32
2013	1965	93	US	59.6
2011	1965	32	US	41.2
1999	1965	82	US	32.3
1996	1965	96	FR	34.2
1995	1965	32	US	41.1
1993	1965	82	US	31.9
1992	1965	82	US	31.9
1991	1965	82	US	31.5
1990	1965	82	US	32.1
1989	1965	82	US	31.4
1988	1965	82	US	31.6
1987	1965	82	US	32.3
1986	1965	82	US	31.9
1985	1965	82	US	31.9
1984	1965	82	US	32
1981	1965	82	US	32.4
1980	1965	82	US	32.4
1979	1965	82	US	31.9
1978	1965	82	US	32.5
1977	1965	82	US	31.3
1976	1965	82	US	31.8
1975	1965	82	US	32
1974	1965	82	US	31.7
1973	1965	82	US	31.9
1972	1965	82	US	31.9
1971	1965	82	US	32.2
1970	1965	82	US	31.8
1969	1965	82	US	32
1967	1965	30	CIS	63.8
1965	1965	82	US	31.9
1964	1965	82	US	32.2
1963	1965	82	US	32
1962	1965	82	US	31.9
1961	1965	82	US	31.9
1960	1965	82	US	31.9
1959	1965	82	US	31.8
1958	1965	82	US	31.1
1957	1965	82	US	32.4
1956	1965	82	US	31.9
1951	1965	98	US	79.6
1948	1965	98	US	79.9
1944	1965	98	US	79.7
1941	1965	108	US	26.4
1938	1965	96	FR	34.3
1937	1965	112	CIS	55.9
1936	1965	112	CIS	56
1935	1965	101	FR	75.2
1934	1965	101	FR	76.4
1933	1965	112	CIS	56
1932	1965	72	US	98.3
1931	1965	72	US	99
1930	1965	82	US	32
1929	1965	82	US	32.2
1928	1965	82	US	32.5
1927	1965	82	US	32
1926	1965	82	US	32.1
1925	1965	82	US	32
1924	1965	82	US	32.7
1923	1965	82	US	31.9
1922	1965	82	US	31.7
1921	1965	82	US	31.9
1920	1965	82	US	32.6
1919	1965	82	US	32.2
1918	1965	82	US	31.7
1917	1965	82	US	31.9
1916	1965	82	US	31.5
1915	1965	82	US	31.9
1914	1965	82	US	33
1913	1965	82	US	32.3
1912	1965	82	US	32
1911	1965	82	US	32.2
1910	1965	82	US	32.3
1909	1965	82	US	32.5
1908	1965	82	US	32.1
1907	1965	112	CIS	56.3
1906	1965	112	CIS	56.2
1902	1965	108	US	26.5
1901	1965	110	US	80
1900	1965	82	US	32.5
1899	1965	82	US	32.1
1898	1965	82	US	31.9
1897	1965	82	US	32.2
1896	1965	82	US	32.4
1895	1965	82	US	32.5
1894	1965	82	US	32
1893	1965	82	US	32.3
1892	1965	82	US	31.9
